Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,5,0.6966666666666667,2.0669856459330145,0.15,0.2,0.8
SPH+CPI,6,0.7133333333333334,2.1588785046728973,0.15,0.2,0.8
SPH+CPI,7,0.7433333333333333,2.3542600896860986,0.15,0.2,0.8
SPH+CPI,8,0.76,2.4780701754385963,0.15,0.2,0.8
SPH+CPI,9,0.7866666666666666,2.699152542372881,0.15,0.2,0.8
SPH+CPI,10,0.8066666666666666,2.8801652892561984,0.15,0.2,0.8
SPH+CPI,1,0.3066666666666666,1.0,0.15,0.2,0.85
SPH+CPI,2,0.46,1.3333333333333333,0.15,0.2,0.85
SPH+CPI,3,0.5666666666666667,1.6470588235294117,0.15,0.2,0.85
SPH+CPI,4,0.6433333333333333,1.927461139896373,0.15,0.2,0.85
SPH+CPI,5,0.68,2.093137254901961,0.15,0.2,0.85
SPH+CPI,6,0.7066666666666667,2.240566037735849,0.15,0.2,0.85
SPH+CPI,7,0.7366666666666667,2.434389140271493,0.15,0.2,0.85
SPH+CPI,8,0.75,2.533333333333333,0.15,0.2,0.85
SPH+CPI,9,0.7733333333333333,2.728448275862069,0.15,0.2,0.85
SPH+CPI,10,0.7933333333333333,2.911764705882353,0.15,0.2,0.85
SPH+CPI,1,0.32,1.0,0.15,0.2,0.9
SPH+CPI,2,0.46,1.3043478260869563,0.15,0.2,0.9
SPH+CPI,3,0.5433333333333333,1.5644171779141105,0.15,0.2,0.9
SPH+CPI,4,0.6366666666666667,1.9214659685863875,0.15,0.2,0.9
SPH+CPI,5,0.6833333333333333,2.131707317073171,0.15,0.2,0.9
SPH+CPI,6,0.7233333333333334,2.345622119815668,0.15,0.2,0.9
SPH+CPI,7,0.7433333333333333,2.4708520179372195,0.15,0.2,0.9
SPH+CPI,8,0.76,2.5921052631578947,0.15,0.2,0.9
SPH+CPI,9,0.79,2.835443037974684,0.15,0.2,0.9
SPH+CPI,10,0.8033333333333333,2.954356846473029,0.15,0.2,0.9
SPH+CPI,1,0.3466666666666667,1.0,0.15,0.25,0.7
SPH+CPI,2,0.5033333333333333,1.3112582781456954,0.15,0.25,0.7
SPH+CPI,3,0.61,1.6065573770491803,0.15,0.25,0.7
SPH+CPI,4,0.6633333333333333,1.798994974874372,0.15,0.25,0.7
SPH+CPI,5,0.7,1.9666666666666663,0.15,0.25,0.7
SPH+CPI,6,0.7266666666666667,2.114678899082569,0.15,0.25,0.7
SPH+CPI,7,0.7566666666666667,2.308370044052864,0.15,0.25,0.7
SPH+CPI,8,0.78,2.4786324786324787,0.15,0.25,0.7
SPH+CPI,9,0.8,2.6416666666666666,0.15,0.25,0.7
SPH+CPI,10,0.82,2.821138211382114,0.15,0.25,0.7
SPH+CPI,1,0.3433333333333333,1.0,0.15,0.25,0.75
